Timestamp,Issue_Key,Issue_Type,Status,Priority,Assignee,Reporter,Story_Points,Resolution_Time,Comments_Count
16-05-2024 15:21,an-6325,Bug,In Progress,Low,Adrienne Barrett,Brent Norton,5,33,16
15-05-2024 14:18,hR-1847,Story,Closed,Medium,Carl Long,Denise Parks,3,8,5
16-05-2024 06:02,oK-6839,Story,Open,High,Laura Davis,Peter Page,2,94,8
17-05-2024 13:52,kh-1620,Story,Open,Low,Helen Graham,Anne Melendez,9,24,2
18-05-2024 08:49,xJ-4842,Bug,Open,Low,Jeremiah Davis,Kayla Kim,4,48,5
16-05-2024 09:48,lw-5866,Story,Resolved,Medium,Richard Turner,Jessica Miller,2,100,7
09-05-2024 00:03,fb-2956,Story,In Progress,High,Wyatt Garrett,Rachel Weeks,7,17,17
13-05-2024 14:17,oY-9236,Story,Resolved,Medium,Deborah Anderson,Angela Moss,9,99,18
16-05-2024 15:43,cS-8882,Task,Closed,High,Angela Garcia,Amanda Payne,2,61,9
14-05-2024 12:41,xG-9098,Task,Open,Low,Daniel Oconnell,Raymond Nguyen,7,79,0
14-05-2024 04:34,wC-8981,Story,In Progress,Medium,Deborah Green,Emily Harris,7,21,0
16-05-2024 02:46,TA-1307,Task,Resolved,Medium,Mark Valencia,Amber Adams,4,38,15
12-05-2024 19:42,wl-8259,Story,Resolved,Low,Jesus Singh,Jeffrey Gray,9,73,14
13-05-2024 00:15,iV-2333,Bug,Resolved,High,Pamela Solomon,Thomas Pruitt,4,29,6
14-05-2024 02:55,mb-2551,Bug,Closed,Low,Whitney Martin,David Black,3,32,2
16-05-2024 10:30,nB-2491,Story,Resolved,Medium,Timothy Ford,Joe Hansen,8,56,8
16-05-2024 15:20,VZ-3293,Task,Resolved,Medium,Alyssa Kirk,Rebecca Carey,8,7,3
10-05-2024 14:26,Gm-9172,Task,Resolved,Medium,Elizabeth Kline,Timothy Molina,9,60,20
09-05-2024 00:10,iX-2371,Story,Open,Low,Sarah Christian,Kristin Moran,3,11,3
17-05-2024 11:10,Qh-5360,Task,Closed,Medium,Deanna Martin MD,Tammy Williamson,9,4,2
11-05-2024 09:26,vs-0343,Story,Closed,Low,Richard Henderson,Randy Mcdaniel,2,17,9
16-05-2024 16:46,ol-2760,Task,In Progress,Low,Scott Trevino,Paul Brown,2,20,17
14-05-2024 00:28,Qk-6581,Task,In Progress,Medium,Savannah Sanchez,Gregory Hamilton,7,52,13
12-05-2024 02:04,Kr-5342,Bug,In Progress,Medium,April Walker,Christopher Andrews,9,85,3
13-05-2024 04:31,LF-9096,Task,Open,High,Jonathan Acevedo,Angela Skinner,8,53,19
12-05-2024 15:45,gE-6041,Task,Closed,High,Ellen Stevenson,Heather Davis,1,67,18
12-05-2024 17:21,Im-0608,Bug,Open,Medium,Cheryl Lopez,Kevin Allen,1,73,10
09-05-2024 20:52,rw-8197,Story,Open,Low,Kimberly Anderson,Richard Gonzalez,5,19,6
13-05-2024 03:19,vf-2876,Task,Resolved,Medium,Danielle Thomas,Miguel Burnett,5,66,16
10-05-2024 13:08,gw-0354,Task,Closed,Low,Jeremiah Gonzales,Matthew York,3,38,18
08-05-2024 21:22,uw-2432,Bug,Resolved,Medium,Charles Richardson,Douglas Wallace,1,48,11
17-05-2024 18:56,bM-6141,Story,Closed,Medium,Vicki Murphy,Ethan Reyes,10,29,14
13-05-2024 22:41,qx-7427,Story,Closed,Medium,Ashley Mckay,Joseph Walker,9,46,12
12-05-2024 10:53,Jy-7492,Bug,Closed,Medium,Mrs. Kimberly Hamilton,Laura Black,5,44,1
16-05-2024 12:00,EW-8488,Bug,Open,High,Mrs. Sydney Davis,Melissa Rivera,2,88,14
15-05-2024 22:27,Cy-8666,Task,In Progress,Medium,Patty Johnson,Kathryn Robinson,2,99,0
17-05-2024 16:33,YT-2708,Story,Open,Medium,Stephen Scott,Kimberly Salazar,10,26,16
10-05-2024 06:04,ri-0155,Task,Open,Medium,James Anderson,Matthew Wright,9,45,19
17-05-2024 11:04,Tq-7783,Bug,In Progress,Low,Michael Crawford,Lauren Jones,5,68,8
12-05-2024 23:49,CZ-5133,Task,Closed,Low,William Rowe,Elizabeth Morrison,5,68,10
09-05-2024 07:41,Pa-0769,Task,Resolved,High,Bonnie Herrera,Derrick Brown,9,75,19
17-05-2024 17:43,MX-2109,Task,In Progress,Medium,Justin Moore,Richard Jones,5,2,18
16-05-2024 13:52,ij-3753,Bug,Open,Medium,Lynn Patterson,Kaitlyn Blackwell,8,61,0
12-05-2024 22:48,nI-1659,Task,Closed,Low,Cindy Benson,Martin Woodward,7,85,16
08-05-2024 19:10,Rj-2471,Task,Resolved,Low,Nathaniel Jackson,Bonnie Flores,8,31,7
14-05-2024 01:52,HU-0146,Bug,In Progress,Medium,Amanda Moran,Cory Osborn,7,4,11
11-05-2024 06:41,mV-2457,Task,Open,Low,Richard Myers,Joshua Buckley,3,94,15
14-05-2024 14:38,wr-1976,Bug,Open,Low,Lee Perry,Debbie Pitts,7,62,7
12-05-2024 09:20,Zi-8349,Task,Open,Medium,Justin Townsend,Michael Green,8,95,7
13-05-2024 02:28,qc-6451,Bug,Resolved,Medium,Karen Mccullough,Nancy Davis,10,55,12
10-05-2024 22:44,vY-5680,Story,In Progress,Medium,William Chung,Jordan Williamson,1,12,2
10-05-2024 22:29,WU-1000,Bug,Closed,Low,Robert Lewis,Debra Reed,3,4,17
16-05-2024 20:08,Qf-4434,Task,Resolved,High,Amber Rivera,Diane Marshall,7,58,20
11-05-2024 09:39,Pw-4130,Story,Resolved,Low,Amanda Mathis,Rebecca Munoz,8,93,7
12-05-2024 20:30,fd-3472,Task,Open,Low,Christopher Williams,Francisco Ramirez,1,74,5
16-05-2024 17:29,Bv-1670,Story,Resolved,Medium,Rhonda Proctor,Amy Ward,6,64,3
11-05-2024 14:08,eH-6682,Task,Open,Medium,Maria Johnson,William Robinson,7,89,8
11-05-2024 17:49,PR-0771,Task,Resolved,High,Ricardo Collier,Randy Thompson,8,76,14
15-05-2024 04:44,cc-7058,Task,Closed,High,Jacob Duffy,Susan Wilkins,7,58,3
16-05-2024 21:55,KN-5640,Story,Closed,Low,Carol Jennings,Mr. Gary Thompson MD,3,51,17
09-05-2024 18:16,eA-6083,Task,Resolved,High,Andrew Ross,Sara Goodman,3,10,12
16-05-2024 12:08,UH-4275,Task,Resolved,High,Jeffrey Gonzales Jr.,Mikayla Smith,9,97,5
15-05-2024 01:01,fV-5070,Bug,Resolved,High,Dr. Tracey Harrison,Jeffrey Mccoy,3,12,0
18-05-2024 12:05,ja-9368,Bug,Resolved,Low,Joseph Lambert,Monica Kennedy,8,2,10
14-05-2024 08:29,lP-2176,Story,Open,Medium,Tammy Bullock,Carl Erickson,6,57,9
10-05-2024 22:18,gp-5989,Task,Resolved,High,Chelsea Burch,Jon White,7,46,0
13-05-2024 16:03,bO-4981,Task,Open,Low,Gabriela Coleman,Blake Meza,2,41,7
16-05-2024 06:22,DT-5200,Story,Resolved,High,Sherri Young,Lisa Martinez,3,25,12
13-05-2024 13:10,Qa-0073,Task,Closed,Medium,Sarah Reilly,Nicole Meyer,2,43,16
11-05-2024 06:41,Zl-6779,Bug,Closed,High,Paul Morgan,Ashley Bonilla,8,4,16
15-05-2024 23:16,cJ-8542,Story,Resolved,High,Hannah Gardner,Brandon Miller,8,61,0
15-05-2024 22:54,ju-1607,Story,In Progress,High,Leslie Hansen,Michelle Ramirez,7,3,5
10-05-2024 07:46,uu-8485,Bug,Open,High,Steve Glass,Jeremy Mcdonald,9,89,6
09-05-2024 22:21,vy-9326,Task,Open,Medium,Kathleen Lewis,Michael Rodriguez,4,26,4
17-05-2024 03:25,jG-4480,Story,Resolved,High,Jessica Miller,Michael Bowers,10,29,8
17-05-2024 01:25,Fh-4007,Story,Open,High,Dustin Blake,Jennifer Sloan MD,8,87,6
11-05-2024 22:05,Oe-7728,Story,Closed,Medium,Barbara Johnson,Sara Santiago,9,24,8
10-05-2024 07:51,sd-4865,Bug,Closed,Low,Benjamin Lopez,Lisa Hall,8,13,17
12-05-2024 22:11,yE-6453,Story,Resolved,Low,Helen Petersen,Michael Ford,9,5,5
13-05-2024 10:10,sE-4442,Story,Resolved,High,Virginia Foster,Douglas Moore,2,1,9
08-05-2024 21:56,ul-6920,Task,Open,Low,Anita Jimenez,Jennifer Garrett,2,10,11
13-05-2024 23:49,dc-9681,Task,Closed,High,Mallory Hendricks,Christopher Alexander,4,31,13
12-05-2024 00:30,VC-3764,Bug,Open,Low,Derrick Santiago,Jamie Harris,1,89,12
17-05-2024 19:49,Jk-8923,Story,Resolved,Medium,Jason Kirk,Michael Rogers,10,95,7
11-05-2024 18:00,py-0518,Bug,In Progress,Low,Robert Cherry,Charles Gallagher,3,9,16
16-05-2024 09:07,mT-0014,Bug,Closed,High,Samantha Benitez,Mr. Thomas Jackson,4,41,17
12-05-2024 11:12,YS-5881,Story,Resolved,Low,Pamela Burke,Ms. Heather Page,2,74,16
15-05-2024 21:11,Jl-6176,Story,Open,High,Michele Huynh,Natasha Jackson,2,67,18
17-05-2024 07:52,cL-0862,Story,Closed,Low,Karen Bryant,Andrea Fields,8,44,10
11-05-2024 22:42,Ah-7007,Bug,Open,High,Sabrina Ali,Brittany Kidd,5,99,19
14-05-2024 00:01,Iu-0739,Task,Closed,Medium,Daniel Ho,Amy Shelton,7,30,4
09-05-2024 14:58,hn-9641,Story,Closed,High,Michele Hunt,Karina Jenkins,9,38,4
12-05-2024 21:27,Mw-4573,Task,In Progress,Medium,Carl Hart,Margaret Woods,10,54,18
16-05-2024 19:48,DK-2144,Story,Closed,High,Linda Harris,Michael Henderson,1,16,2
12-05-2024 01:27,oa-9504,Task,Open,Low,Loretta Melton,Erica Holmes,7,63,8
18-05-2024 12:15,Zq-0334,Bug,Resolved,Low,Ryan Garner,Douglas Owens,5,12,11
10-05-2024 23:13,lq-7882,Bug,In Progress,High,John Hudson,Peggy Shields,3,55,9
17-05-2024 00:16,Ow-1510,Task,Open,High,Chelsea Reynolds,Aaron Robertson,3,31,14
14-05-2024 04:44,lH-9040,Bug,Open,Medium,Matthew Ellison,Shawn Trevino,9,19,20
12-05-2024 11:41,pH-0130,Task,Closed,Medium,George Wright,Jared Brown,5,86,1
10-05-2024 19:30,vF-8412,Task,Resolved,High,Jason Randall,Joseph Ramirez,6,92,6
16-05-2024 16:18,qu-7544,Story,Resolved,High,Bradley Lane,Angelica Baker,9,38,7
10-05-2024 08:20,JD-0251,Story,Open,Medium,Jennifer Wright,Alan Walker,1,24,16
10-05-2024 05:06,aO-3982,Story,Open,Medium,Donna Bennett,Timothy Estrada,9,21,15
09-05-2024 22:35,eq-2736,Bug,In Progress,High,Wendy Price,Justin Gill,10,71,13
09-05-2024 21:13,VR-9032,Story,In Progress,Medium,Daniel Clark,David May,7,70,19
18-05-2024 10:24,RI-1227,Task,In Progress,Low,Kenneth Banks,William Gregory,2,65,5
16-05-2024 19:47,lh-8101,Story,In Progress,Low,Elizabeth Phillips,Anthony Frey,8,40,11
12-05-2024 19:21,PO-5083,Story,Open,Low,Beverly Tran,Scott Green,7,25,3
16-05-2024 12:21,MR-0721,Task,Closed,High,Lisa Oliver,Ashley Duffy,5,84,5
12-05-2024 01:38,eI-6819,Story,Open,High,Christina Doyle,Joseph Williams,5,45,13
18-05-2024 14:05,Ci-8274,Story,Open,Low,Christine Ramirez MD,Christopher Tanner,9,58,11
11-05-2024 13:01,lW-3528,Task,Closed,Low,Jordan Roman,Maria Brock,3,46,9
15-05-2024 01:01,Nw-1616,Task,Resolved,High,Samuel Brown,Ronald Alvarez,6,49,19
12-05-2024 06:17,yI-7669,Task,Closed,High,Nathan Adams,Karl Miller,8,85,0
11-05-2024 21:27,qp-2107,Task,In Progress,Medium,Debra Hicks,Charles Hill,6,70,17
15-05-2024 08:36,YY-9223,Task,Resolved,High,Sara Hunt,Christina Atkinson,9,8,5
12-05-2024 22:09,vY-1582,Bug,Resolved,Medium,Rebecca Edwards,Johnathan Lopez,6,56,15
11-05-2024 18:50,Zd-7252,Bug,Closed,High,Troy Williams,Frank Flynn,10,45,13
10-05-2024 17:02,kE-7973,Bug,Resolved,Low,Jessica Price,Katie Bishop,4,33,15
09-05-2024 12:03,Se-3419,Story,Closed,Medium,Jessica Thompson,Leslie Harris,5,10,17
17-05-2024 20:05,qQ-8662,Bug,Closed,High,Shawn Wilson,Angela Freeman,10,37,14
18-05-2024 13:44,fY-8950,Task,Closed,Medium,Devin Harvey,Christina Myers,2,47,8
15-05-2024 02:42,Rm-4814,Task,Resolved,High,Brittany Bowen,Dean Jackson,6,53,4
13-05-2024 15:25,hP-8550,Bug,Open,High,Jon Myers,Pamela Bailey,10,1,6
12-05-2024 00:50,kj-6662,Story,Resolved,Medium,Elizabeth Stephens,Jerry Anderson,2,52,4
14-05-2024 07:46,BD-1565,Bug,Closed,Medium,Shelby Swanson,Doris Kim,5,22,16
14-05-2024 02:05,Wk-8107,Story,Open,Low,Tiffany Mclaughlin,Danielle Torres,8,61,17
13-05-2024 19:02,yP-7723,Bug,In Progress,Medium,Patrick Bird,Meghan Davis,6,10,19
15-05-2024 22:20,Gh-0851,Bug,Open,High,Amanda Potter,Joanna Juarez,3,74,20
14-05-2024 01:53,YT-5153,Bug,Open,Medium,Kathleen Johnson,Richard Garrett,9,72,14
13-05-2024 19:59,nR-6637,Bug,Open,Low,Adam Lopez,Dr. Amanda Jones,6,33,9
13-05-2024 12:29,ZS-6992,Bug,Closed,Medium,Michael Fowler,Morgan Barker,3,40,20
11-05-2024 07:33,nU-0934,Bug,Resolved,Low,Gina Aguilar,Samantha Carter,1,60,1
15-05-2024 12:47,mG-2467,Story,Resolved,High,Kurt Cochran,Jeffrey Webster,7,73,3
14-05-2024 02:40,yk-0282,Bug,In Progress,High,Eric Blanchard,Jennifer Reyes,3,98,0
11-05-2024 04:21,GO-0071,Story,Closed,Medium,Lisa Davis,Shelia Johnson,9,97,9
16-05-2024 22:22,Ac-6770,Story,Resolved,Low,Michael Palmer,Kimberly West,3,92,10
14-05-2024 06:40,oL-3598,Story,Open,High,Matthew Ellis,Riley Henderson,4,46,5
14-05-2024 21:02,aV-0236,Bug,In Progress,High,Peter Riley,Joseph Jarvis,10,48,3
11-05-2024 02:32,Ye-9315,Story,Open,Low,Brandon Warner,Mrs. Anna King,3,46,13
14-05-2024 15:11,Cu-4684,Bug,Resolved,Medium,Gregory Williams,Adam Alvarez,5,87,12
11-05-2024 08:15,tM-8698,Task,Closed,High,Colleen Ross,Jennifer Peck,7,21,4
15-05-2024 08:12,gp-2027,Bug,Resolved,Medium,Mary Leach,Harold Allen,2,81,17
12-05-2024 22:44,Ur-9175,Task,Closed,Low,Kelly Matthews,Jasmine James,1,81,0
10-05-2024 14:57,TE-7047,Story,Resolved,Medium,Benjamin Finley,Shannon Lewis,6,71,16
11-05-2024 16:38,vX-4921,Story,Closed,Medium,Zachary Johnson,Tracie Ruiz,9,55,5
11-05-2024 02:18,iF-1219,Bug,In Progress,Low,Eric Atkinson,Timothy Porter PhD,7,29,20
09-05-2024 20:49,So-9010,Story,Resolved,High,Jose Davidson,James Bradley,6,66,3
12-05-2024 12:07,kb-9506,Bug,Resolved,High,James Williams,Brandon Stephens,8,51,11
09-05-2024 18:21,JZ-8076,Bug,Open,High,Leah Davis,John Walker,9,64,20
11-05-2024 12:52,oj-1388,Task,Resolved,High,Chelsea Smith,Jonathan Jordan,10,36,13
10-05-2024 01:02,AY-1905,Task,Closed,Medium,Michael Cook,Jerry Fox,3,76,10
11-05-2024 15:52,Ph-1340,Task,Open,Medium,Mr. Brian Kennedy,Edward Sanchez,7,26,1
09-05-2024 22:07,Pp-9895,Bug,Resolved,High,John Walker,Matthew Frank,10,71,8
10-05-2024 08:47,ud-2146,Bug,In Progress,High,Jimmy Alexander,Steven Nelson,4,3,6
08-05-2024 21:21,Jw-6701,Story,Closed,Medium,Sylvia Huffman,Brandon Kim,7,38,7
11-05-2024 12:35,zM-5498,Task,Resolved,Medium,Brad Reid,Matthew Black,8,64,17
12-05-2024 09:28,pk-4482,Bug,In Progress,High,Jennifer Taylor,Kelly Baldwin,9,74,19
09-05-2024 03:33,ay-5748,Task,Resolved,Low,James Perez,Alexander Dawson,9,25,19
12-05-2024 21:09,xj-0877,Bug,Closed,Low,David Elliott,Kevin Bishop,8,2,19
15-05-2024 11:27,vM-7508,Bug,Open,Low,Andrea Sims,Christina Barber,10,94,16
17-05-2024 08:32,ls-4813,Story,Open,Low,Heather Ibarra,Sharon Gilmore,5,16,11
11-05-2024 08:55,ml-5862,Task,Resolved,Medium,Robert Ritter,Benjamin Richards,4,62,18
17-05-2024 18:50,vW-7657,Bug,Closed,Medium,Kendra Lopez,Joseph Neal,3,1,3
15-05-2024 01:57,fF-4068,Task,Closed,High,Courtney Adams,Lisa Jones,8,96,6
18-05-2024 04:21,dj-3857,Bug,Closed,Low,Philip Jackson,Kevin Sanchez,3,9,3
14-05-2024 07:38,oc-4601,Story,Resolved,Medium,Madison Hill,Kristen Arnold,6,44,7
10-05-2024 14:58,eJ-7391,Task,Resolved,High,Bonnie Daniel,Denise May,8,59,10
13-05-2024 20:58,rY-6208,Story,Resolved,Medium,Melissa Jackson,Cynthia Roth,1,67,13
09-05-2024 01:06,Nk-7443,Story,Resolved,Medium,Teresa Marshall,Casey Rowe,10,89,14
10-05-2024 15:41,wP-5793,Task,Open,Medium,Rebekah Taylor,Kevin Vargas,4,90,0
18-05-2024 02:56,Wp-0092,Bug,Closed,Medium,Douglas Jackson,Kathy Cook,3,18,3
10-05-2024 05:10,ws-2215,Task,Resolved,Low,Michael Price,Holly Wiley,10,52,0
08-05-2024 17:53,jp-3006,Task,In Progress,High,Emily Edwards,Kimberly Horne,2,11,14
10-05-2024 17:45,ei-6816,Task,Closed,Medium,Michelle Hall,Matthew Orr,3,40,18
09-05-2024 20:53,kM-8444,Task,In Progress,High,Patrick Morton,Jill Murphy,7,31,2
15-05-2024 13:22,sC-5461,Task,Closed,Medium,Kimberly Payne,Jose Hughes,3,50,10
09-05-2024 15:31,ru-8727,Story,In Progress,High,Jill Brown PhD,Jill Castillo,10,77,4
10-05-2024 11:08,KJ-0206,Story,Closed,Medium,Pamela Wilson,Patrick Obrien Jr.,8,62,14
11-05-2024 22:57,ER-1602,Task,Resolved,Low,Danielle Arnold,Bailey Torres,2,58,1
18-05-2024 13:59,tz-7294,Bug,Resolved,Low,Zachary Farmer,Daniel Lambert,9,76,11
12-05-2024 04:53,yO-3837,Story,In Progress,High,Vanessa Howard,Stephanie Macias,5,51,14
10-05-2024 14:16,UO-1068,Bug,In Progress,Medium,William Cervantes,Tyler Suarez,5,11,10
12-05-2024 20:11,Mp-4629,Bug,Resolved,Medium,Lisa Smith,Jacob Wilson,6,23,4
13-05-2024 09:07,Ov-0732,Task,Closed,Medium,Scott Hunter,William Richards,1,71,11
12-05-2024 04:41,NN-7691,Bug,Open,High,Cheryl Peterson,Melinda Gonzalez,5,56,0
11-05-2024 15:08,Jy-5972,Story,Closed,High,Andrew Adams,Alison Lyons,9,91,19
11-05-2024 05:55,YT-2367,Task,Resolved,Low,Alicia Garcia,Christopher Contreras,1,14,20
15-05-2024 01:20,qX-8625,Task,Closed,Medium,Kimberly Williams,Sabrina Welch MD,10,54,19
18-05-2024 12:51,or-9037,Task,Open,High,Donna Lewis,John Wyatt,5,84,1
14-05-2024 09:24,ts-0951,Task,Closed,Low,Kathy Young,Shannon Shaw,9,46,6
10-05-2024 11:47,ry-7908,Story,Resolved,Medium,George Mckee,Aaron Butler,6,22,5
18-05-2024 02:31,xN-9606,Story,Resolved,Medium,Dawn Brown,Gregory West,9,48,13
15-05-2024 03:20,NE-2727,Story,In Progress,High,Nicholas Jackson,Thomas Hughes,3,42,18
15-05-2024 11:11,dB-0746,Story,In Progress,Medium,David Allen,Raymond Smith,1,55,17
18-05-2024 03:39,pA-1298,Task,Resolved,Low,Roberto Smith,Sheila Pruitt,3,58,9
08-05-2024 19:15,bZ-2919,Task,Open,High,David Torres,April Ballard,9,13,20
15-05-2024 17:33,Ms-2507,Bug,In Progress,Low,Bryan Carr,Felicia Gates,1,52,2
10-05-2024 18:29,xF-6616,Task,In Progress,Medium,Donna Owens,William Boone,5,52,8
14-05-2024 08:17,qD-8501,Bug,Resolved,Low,George Butler,Anna Bowers,1,35,2
14-05-2024 07:28,Rs-2375,Story,In Progress,High,Brian Walker,Amy Levine,1,99,3
10-05-2024 07:31,yQ-7331,Task,Closed,Medium,John Cruz,Timothy Thomas,4,39,10
13-05-2024 00:01,Hi-8911,Story,Open,Medium,Ivan Marshall,Robert Yates,2,9,4
11-05-2024 14:05,UY-0928,Bug,Open,Low,Heather Tran,Ryan Bush,3,96,20
09-05-2024 12:57,tr-0453,Story,Resolved,Medium,Christian Espinoza,Shawna Keller,5,35,3
14-05-2024 02:21,Vy-3947,Bug,Open,Low,Karen Ross,Maria Simpson,9,86,12
17-05-2024 22:51,Zs-5857,Story,In Progress,High,Gina Navarro,Tiffany Baker,5,51,4
13-05-2024 20:35,ee-4045,Task,Resolved,Low,Sydney Jackson,Robert Phillips,4,89,1
13-05-2024 14:24,xw-9347,Story,Closed,Low,William Henderson,Jared Ramirez,9,26,0
09-05-2024 12:31,Rf-4627,Task,In Progress,Low,Sheila Sutton,Ashley Martinez,7,9,14
11-05-2024 08:05,cB-5531,Task,Resolved,High,Jennifer Camacho,Jacqueline Kemp,7,10,8
14-05-2024 23:09,dD-9268,Bug,Resolved,Low,Christopher Collins,James Goodwin,8,34,17
09-05-2024 06:10,zp-9339,Story,In Progress,Low,William Rogers,Sheila Miller,2,42,6
16-05-2024 01:49,WL-9713,Story,In Progress,High,Paul Scott,Chelsea Torres,9,20,2
12-05-2024 22:16,lF-0424,Bug,In Progress,High,Tina Hawkins,Thomas Hoffman,8,53,18
15-05-2024 17:38,IJ-1424,Task,Resolved,Medium,William Castillo,Jeremy Ramos,9,23,2
11-05-2024 16:27,Ua-1455,Bug,Resolved,Low,Annette Wilson,Amy Oneal,4,66,8
15-05-2024 11:34,kB-3486,Task,In Progress,Low,Debra Davis,Mathew Wilson,8,33,8
13-05-2024 05:50,SI-2696,Bug,Closed,Medium,Katherine Knight,Matthew Brandt,2,97,9
15-05-2024 03:22,qk-1859,Task,Resolved,Medium,Jamie Rogers,Lisa Burns,2,2,11
10-05-2024 16:05,Pe-8697,Bug,Open,Low,David Olson,Shannon Boyd,5,47,16
10-05-2024 21:10,tW-6062,Task,Resolved,High,Andrea Jenkins,Thomas Oneal,7,5,17
16-05-2024 11:11,hT-4825,Task,Closed,Low,Alex Boyer,Scott Haas,8,83,6
12-05-2024 22:08,pu-1805,Story,Closed,Low,Angel Brown,Ashley Fields,5,2,15
18-05-2024 10:02,hh-0766,Task,In Progress,Low,Jessica Williams,Dominic Zuniga,9,79,13
11-05-2024 20:54,kn-2299,Task,Open,Medium,Brian Fischer,Nancy Gibson,10,76,19
17-05-2024 02:00,oc-4789,Task,In Progress,Low,Ronald Perez,Kara Decker,7,32,1
13-05-2024 20:22,GA-9159,Task,Resolved,Medium,James Caldwell,Erin Mccarthy,5,87,5
08-05-2024 23:19,wV-3703,Story,Resolved,Low,Michelle Lopez,Jeremy Hernandez,2,60,4
10-05-2024 23:15,yF-1155,Story,Resolved,Low,Laura Walters,Theresa Kennedy,5,73,2
11-05-2024 20:03,vm-9657,Task,Closed,High,Denise Clark,Jill Doyle,2,90,17
12-05-2024 01:54,og-5024,Task,Resolved,High,Duane Kim III,Jeffery Henry,8,41,7
09-05-2024 05:32,xB-2896,Task,Resolved,Low,Matthew Knight,Stephanie Sullivan,4,34,19
16-05-2024 09:39,Nm-0869,Task,Closed,Medium,Elizabeth Jimenez,Dana Gibson,6,15,4
10-05-2024 01:22,Xs-0028,Bug,Resolved,High,Melissa Ryan,Kyle Thomas,3,98,10
15-05-2024 08:05,fN-5941,Bug,Open,High,Anthony Wright,Jason Kent,9,31,15
17-05-2024 06:09,WG-1374,Bug,Closed,High,Julie Mendez,Jasmine Watson,2,17,7
11-05-2024 05:21,FW-1661,Task,In Progress,Low,Jeffrey Romero,Mariah Sullivan,4,91,8
12-05-2024 03:08,ZB-3695,Bug,Resolved,Low,Maria Grant,James Davis,3,43,0
17-05-2024 00:05,hz-4269,Bug,Resolved,High,Bobby Flynn,Matthew Reid,8,36,3
12-05-2024 11:13,tA-5314,Task,Closed,High,Ryan Williams,Julie Potter,4,43,19
14-05-2024 13:53,VY-4567,Task,Closed,Low,Laura Shepherd,Michael Garcia,2,4,18
17-05-2024 10:58,eU-6815,Task,Closed,High,Meghan Rice,Trevor Salazar,10,97,15
12-05-2024 06:39,bi-1513,Story,Resolved,High,Sheila Martinez,Nathan Stewart,3,15,16
16-05-2024 16:59,qq-3116,Task,Closed,Low,Monica Ayala,Ricardo Myers,5,52,20
16-05-2024 15:48,Zr-0973,Bug,Closed,High,Melissa Deleon,Tammy Lopez,4,60,7
10-05-2024 14:13,go-4934,Task,Closed,High,Lori Mccoy,Courtney Wilson,3,65,19
18-05-2024 14:31,xd-2511,Task,In Progress,Low,Nicholas Galloway,Gregory Brooks,2,70,18
16-05-2024 20:58,uM-5105,Story,In Progress,High,Steven Torres,Robert Perez,8,37,2
09-05-2024 10:35,Ct-8770,Task,Open,High,Brittany Clements,Tammy Burgess,5,87,18
08-05-2024 20:15,AU-8708,Bug,Open,Low,Henry Mcintosh,Cynthia Flores,2,78,2
18-05-2024 06:56,xY-2432,Bug,In Progress,High,Mark Elliott,Dustin Cox,4,20,5
12-05-2024 18:47,yc-9984,Task,In Progress,Medium,Matthew Flores,Cynthia Gross,4,85,4
18-05-2024 05:55,lq-2912,Bug,Resolved,High,Gregory Newton,Derek Hernandez,2,78,3
11-05-2024 13:40,HW-1769,Bug,Closed,High,Donald Frost,Valerie Garcia,7,75,16
08-05-2024 22:58,oD-8397,Bug,Closed,Low,Derrick Banks,Jake Walker,3,43,5
09-05-2024 10:13,tP-8017,Bug,Closed,High,Jamie Hamilton,Jennifer Davis,1,95,13
18-05-2024 14:45,MY-8085,Story,Resolved,Low,Donna Christian,Paul Yates,3,21,4
08-05-2024 22:38,yH-5907,Story,Closed,Low,Mariah Sherman,Scott Taylor,1,32,3
11-05-2024 03:45,tt-2894,Story,Closed,High,Isaac Russell,Rodney Meyer,7,24,19
12-05-2024 22:26,Qu-8020,Task,Open,High,Donna Brown,Olivia Allen,7,90,14
10-05-2024 00:44,SH-7791,Task,In Progress,Low,Amy Jones,Michael Campbell,1,28,18
10-05-2024 18:40,sg-7579,Task,Closed,Medium,Natasha Bradley,Sarah Grant,6,51,14
14-05-2024 00:18,MI-1987,Story,Resolved,Low,Jessica Patterson,Tim Lewis,5,28,19
11-05-2024 15:05,Cp-4622,Bug,Resolved,Medium,Mr. Peter Bailey,Jacqueline Nichols,4,91,18
14-05-2024 11:34,Wn-7499,Bug,Resolved,Low,Valerie Burke,Crystal Cross,2,62,7
16-05-2024 08:28,nD-5652,Story,Closed,Medium,Dustin Smith,Jillian Spencer,4,15,2
16-05-2024 12:11,XG-9892,Bug,Closed,Medium,Tammy Marquez,Gabriel Obrien,3,3,6
09-05-2024 03:34,jN-6649,Story,In Progress,Low,Victoria Mcintyre,Sean Kennedy,6,20,7
14-05-2024 18:36,bH-5059,Story,Open,Low,Michael Crawford MD,Vickie Johnson,4,47,3
18-05-2024 14:33,eA-3549,Task,Open,High,Marissa Allen,Lindsay Matthews,9,80,12
16-05-2024 23:31,Jm-7731,Bug,Closed,Low,William Kim,Stephanie Rogers,9,51,11
16-05-2024 06:23,NZ-7912,Task,Resolved,Medium,Mrs. Heather Ortega,Deborah Ortega,4,6,3
